gid,Latitude,Longitude,Ratio
 421,-71.064523,42.269599,0.11764706
 421,-71.064506,42.269964,0.11764706
 421,-71.06446,42.270009,0.11764706
 421,-71.06426,42.269973,0.11764706
 421,-71.064213,42.270032,0.11764706
 421,-71.064228,42.270122,0.11764706
 421,-71.06429,42.270179,0.11764706
 421,-71.064304,42.270282,0.11764706
 421,-71.064443,42.270388,0.11764706
 421,-71.064442,42.270559,0.11764706
 421,-71.064504,42.270603,0.11764706
 421,-71.064691,42.270639,0.11764706
 421,-71.064735,42.270648,0.11764706
 421,-71.064965,42.27073,0.11764706
 421,-71.065119,42.270813,0.11764706
 421,-71.065169,42.270852,0.11764706
 421,-71.065297,42.270787,0.11764706
 421,-71.065327,42.270811,0.11764706
 421,-71.06554,42.270982,0.11764706
 421,-71.065651,42.271052,0.11764706
 421,-71.06586,42.27114,0.11764706
 421,-71.065904,42.271159,0.11764706
 421,-71.066041,42.271195,0.11764706
 421,-71.066227,42.271238,0.11764706
 421,-71.066705,42.271306,0.11764706
 421,-71.067027,42.271387,0.11764706
 421,-71.067404,42.271459,0.11764706
 421,-71.067453,42.271463,0.11764706
 421,-71.067501,42.27146,0.11764706
 421,-71.067599,42.271461,0.11764706
 421,-71.067695,42.271455,0.11764706
 421,-71.067714,42.271449,0.11764706
 421,-71.06774,42.271441,0.11764706
 421,-71.06778,42.271421,0.11764706
 421,-71.067815,42.271396,0.11764706
 421,-71.067878,42.2713,0.11764706
 421,-71.067954,42.271169,0.11764706
 421,-71.067981,42.27114,0.11764706
 421,-71.068139,42.271003,0.11764706
 421,-71.068167,42.271084,0.11764706
 421,-71.068173,42.271118,0.11764706
 421,-71.06819,42.271217,0.11764706
 421,-71.068178,42.271343,0.11764706
 467,-71.097525,42.308356,0.71428571
 467,-71.097468,42.308649,0.71428571
 467,-71.097234,42.309372,0.71428571
 467,-71.097196,42.30959,0.71428571
 467,-71.097183,42.309712,0.71428571
 467,-71.097147,42.310047,0.71428571
 467,-71.097035,42.310436,0.71428571
 467,-71.096915,42.31064,0.71428571
 467,-71.096767,42.310811,0.71428571
 467,-71.096546,42.31098,0.71428571
 467,-71.096307,42.311078,0.71428571
 467,-71.096105,42.311105,0.71428571
 467,-71.095903,42.311077,0.71428571
 467,-71.09573,42.311015,0.71428571
 467,-71.095469,42.310898,0.71428571
 467,-71.095204,42.31072,0.71428571
 467,-71.094786,42.310281,0.71428571
 467,-71.09445,42.309761,0.71428571
 467,-71.094223,42.309399,0.71428571
 467,-71.094059,42.309276,0.71428571
 467,-71.093758,42.309063,0.71428571
 467,-71.093018,42.308644,0.71428571
 467,-71.092543,42.308321,0.71428571
 467,-71.091872,42.307696,0.71428571
 467,-71.092936,42.307142,0.71428571
 467,-71.093588,42.306864,0.71428571
 467,-71.094194,42.306675,0.71428571
 467,-71.094635,42.306595,0.71428571
 467,-71.094745,42.306544,0.71428571
 467,-71.095013,42.306449,0.71428571
 467,-71.095139,42.306454,0.71428571
 467,-71.095557,42.306502,0.71428571
 467,-71.095812,42.306557,0.71428571
 467,-71.096199,42.306691,0.71428571
 467,-71.096561,42.307035,0.71428571
 467,-71.096835,42.307289,0.71428571
 467,-71.097172,42.307618,0.71428571
 467,-71.097408,42.307946,0.71428571
 467,-71.097508,42.308172,0.71428571
 467,-71.097525,42.308356,0.71428571
 561,-71.115291,42.259058,0.16666667
 561,-71.115061,42.259321,0.16666667
 561,-71.114288,42.25982,0.16666667
 561,-71.113766,42.260148,0.16666667
 561,-71.114035,42.260468,0.16666667
 561,-71.114338,42.260976,0.16666667
 561,-71.113884,42.261087,0.16666667
 561,-71.113583,42.261135,0.16666667
 561,-71.11312,42.261183,0.16666667
 561,-71.112576,42.261277,0.16666667
 561,-71.112116,42.26137,0.16666667
 561,-71.111745,42.261473,0.16666667
 561,-71.111248,42.261595,0.16666667
 561,-71.110617,42.261738,0.16666667
 561,-71.109964,42.261891,0.16666667
 561,-71.109457,42.262003,0.16666667
 561,-71.1092,42.262085,0.16666667
 561,-71.108894,42.262238,0.16666667
 561,-71.108636,42.262414,0.16666667
 561,-71.10842,42.262591,0.16666667
 561,-71.108316,42.262667,0.16666667
 561,-71.108162,42.262781,0.16666667
 561,-71.107772,42.262966,0.16666667
 561,-71.107743,42.262975,0.16666667
 561,-71.107259,42.262286,0.16666667
 561,-71.106903,42.261928,0.16666667
 561,-71.107319,42.261701,0.16666667
 561,-71.107728,42.26148,0.16666667
 561,-71.108085,42.261297,0.16666667
 561,-71.108388,42.261126,0.16666667
 561,-71.1085,42.261061,0.16666667
 561,-71.108574,42.261105,0.16666667
 561,-71.108595,42.261117,0.16666667
 561,-71.108715,42.261178,0.16666667
 561,-71.10881,42.26121,0.16666667
 561,-71.108891,42.261238,0.16666667
 561,-71.109128,42.261275,0.16666667
 561,-71.109284,42.261279,0.16666667
 561,-71.109514,42.261275,0.16666667
 561,-71.10961,42.261267,0.16666667
 561,-71.109848,42.261234,0.16666667
 561,-71.109986,42.2612,0.16666667
 561,-71.110082,42.261188,0.16666667
 561,-71.110224,42.261163,0.16666667
 561,-71.110449,42.261095,0.16666667
 561,-71.110537,42.261065,0.16666667
 561,-71.110576,42.261044,0.16666667
 561,-71.110686,42.260962,0.16666667
 561,-71.110802,42.260922,0.16666667
 561,-71.110818,42.260916,0.16666667
 561,-71.110938,42.26088,0.16666667
 561,-71.111004,42.26086,0.16666667
 561,-71.111179,42.260808,0.16666667
 561,-71.111388,42.260715,0.16666667
 561,-71.111574,42.260601,0.16666667
 561,-71.111612,42.260578,0.16666667
 561,-71.111713,42.26049,0.16666667
 561,-71.111737,42.260469,0.16666667
 561,-71.11182,42.260381,0.16666667
 561,-71.11192,42.260258,0.16666667
 561,-71.112017,42.260129,0.16666667
 561,-71.112109,42.260008,0.16666667
 561,-71.112359,42.259789,0.16666667
 561,-71.112512,42.259567,0.16666667
 561,-71.112649,42.259419,0.16666667
 561,-71.112869,42.25923,0.16666667
 561,-71.11293,42.259183,0.16666667
 561,-71.113174,42.258998,0.16666667
 561,-71.113277,42.258912,0.16666667
 561,-71.11343,42.258784,0.16666667
 561,-71.113718,42.258592,0.16666667
 561,-71.113988,42.258386,0.16666667
 561,-71.114147,42.258252,0.16666667
 561,-71.114179,42.258225,0.16666667
 561,-71.114246,42.258162,0.16666667
 561,-71.11439,42.258229,0.16666667
 561,-71.115099,42.258557,0.16666667
 561,-71.115118,42.258644,0.16666667
 561,-71.115291,42.259058,0.16666667
 20967,-71.072448,42.278742,0.25
 20967,-71.071922,42.278871,0.25
 20967,-71.071609,42.278957,0.25
 20967,-71.070965,42.279088,0.25
 20967,-71.069804,42.279317,0.25
 20967,-71.06964,42.27903,0.25
 20967,-71.069699,42.278905,0.25
 20967,-71.069842,42.278818,0.25
 20967,-71.07006,42.278741,0.25
 20967,-71.070409,42.278629,0.25
 20967,-71.071014,42.278447,0.25
 20967,-71.071473,42.278373,0.25
 20967,-71.072282,42.278258,0.25
 20967,-71.072366,42.278471,0.25
 20967,-71.072448,42.278742,0.25
 21338,-71.165756,42.263557,0.28571429
 21338,-71.165662,42.263784,0.28571429
 21338,-71.165518,42.26407,0.28571429
 21338,-71.165467,42.264295,0.28571429
 21338,-71.165423,42.264575,0.28571429
 21338,-71.165436,42.264814,0.28571429
 21338,-71.165519,42.265331,0.28571429
 21338,-71.165671,42.266051,0.28571429
 21338,-71.165699,42.266252,0.28571429
 21338,-71.165669,42.266395,0.28571429
 21338,-71.165555,42.266538,0.28571429
 21338,-71.165405,42.266614,0.28571429
 21338,-71.165192,42.266635,0.28571429
 21338,-71.165078,42.266618,0.28571429
 21338,-71.164922,42.266565,0.28571429
 21338,-71.164773,42.266464,0.28571429
 21338,-71.16466,42.266325,0.28571429
 21338,-71.16466,42.266183,0.28571429
 21338,-71.164704,42.265944,0.28571429
 21338,-71.164742,42.265605,0.28571429
 21338,-71.164731,42.265043,0.28571429
 21338,-71.164769,42.26453,0.28571429
 21338,-71.164806,42.264144,0.28571429
 21338,-71.164959,42.263577,0.28571429
 21338,-71.165039,42.263219,0.28571429
 21338,-71.165047,42.263134,0.28571429
 21338,-71.16585,42.263215,0.28571429
 21338,-71.165756,42.263557,0.28571429
 21355,-71.067827,42.378206,0.6
 21355,-71.067043,42.37892,0.6
 21355,-71.06666,42.378674,0.6
 21355,-71.067527,42.377958,0.6
 21355,-71.067688,42.378076,0.6
 21355,-71.067827,42.378206,0.6
 21650,-71.057178,42.342945,0.375
 21650,-71.056851,42.34268,0.375
 21650,-71.055529,42.341833,0.375
 21650,-71.05576,42.341644,0.375
 21650,-71.055963,42.34146,0.375
 21650,-71.056241,42.341646,0.375
 21650,-71.056936,42.342064,0.375
 21650,-71.057137,42.342196,0.375
 21650,-71.057154,42.342702,0.375
 21650,-71.057163,42.342787,0.375
 21650,-71.057178,42.342945,0.375
 21660,-71.091872,42.307696,0.03225806
 21660,-71.091538,42.307895,0.03225806
 21660,-71.09139,42.307997,0.03225806
 21660,-71.091142,42.308071,0.03225806
 21660,-71.090925,42.308105,0.03225806
 21660,-71.09073,42.308103,0.03225806
 21660,-71.090514,42.308053,0.03225806
 21660,-71.090348,42.307997,0.03225806
 21660,-71.09015,42.307883,0.03225806
 21660,-71.089956,42.307743,0.03225806
 21660,-71.089719,42.307627,0.03225806
 21660,-71.089516,42.307561,0.03225806
 21660,-71.089278,42.307547,0.03225806
 21660,-71.089079,42.30753,0.03225806
 21660,-71.088593,42.307233,0.03225806
 21660,-71.088457,42.30716,0.03225806
 21660,-71.088225,42.307043,0.03225806
 21660,-71.087916,42.306902,0.03225806
 21660,-71.087483,42.306673,0.03225806
 21660,-71.08726,42.306541,0.03225806
 21660,-71.086566,42.306111,0.03225806
 21660,-71.08616,42.30587,0.03225806
 21660,-71.085559,42.305534,0.03225806
 21660,-71.085302,42.305409,0.03225806
 21660,-71.085093,42.305243,0.03225806
 21660,-71.085011,42.305169,0.03225806
 21660,-71.084956,42.305082,0.03225806
 21660,-71.084929,42.304991,0.03225806
 21660,-71.084913,42.304905,0.03225806
 21660,-71.084923,42.304428,0.03225806
 21660,-71.085,42.304178,0.03225806
 21660,-71.085246,42.303446,0.03225806
 21660,-71.085552,42.303304,0.03225806
 21660,-71.085879,42.303123,0.03225806
 21660,-71.086403,42.302823,0.03225806
 21660,-71.086881,42.302534,0.03225806
 21660,-71.087359,42.302248,0.03225806
 21660,-71.087725,42.302544,0.03225806
 21660,-71.087911,42.302636,0.03225806
 21660,-71.088154,42.302745,0.03225806
 21660,-71.088673,42.302928,0.03225806
 21660,-71.089102,42.303069,0.03225806
 21660,-71.089676,42.303288,0.03225806
 21660,-71.089953,42.303433,0.03225806
 21660,-71.090132,42.303553,0.03225806
 21660,-71.09027,42.303677,0.03225806
 21660,-71.090367,42.303781,0.03225806
 21660,-71.090511,42.303983,0.03225806
 21660,-71.090628,42.304159,0.03225806
 21660,-71.090792,42.304464,0.03225806
 21660,-71.090916,42.304681,0.03225806
 21660,-71.091012,42.304805,0.03225806
 21660,-71.091183,42.304966,0.03225806
 21660,-71.091104,42.304941,0.03225806
 21660,-71.090979,42.304935,0.03225806
 21660,-71.090831,42.304965,0.03225806
 21660,-71.090744,42.305047,0.03225806
 21660,-71.090569,42.305051,0.03225806
 21660,-71.09049,42.305076,0.03225806
 21660,-71.090379,42.305135,0.03225806
 21660,-71.090132,42.305298,0.03225806
 21660,-71.090046,42.305261,0.03225806
 21660,-71.089644,42.30518,0.03225806
 21660,-71.089562,42.305151,0.03225806
 21660,-71.089516,42.305127,0.03225806
 21660,-71.089442,42.305071,0.03225806
 21660,-71.088948,42.304605,0.03225806
 21660,-71.08854,42.304218,0.03225806
 21660,-71.087858,42.30356,0.03225806
 21660,-71.087341,42.303074,0.03225806
 21660,-71.087247,42.303026,0.03225806
 21660,-71.087186,42.303011,0.03225806
 21660,-71.087125,42.303011,0.03225806
 21660,-71.08706,42.303039,0.03225806
 21660,-71.086978,42.303103,0.03225806
 21660,-71.086894,42.303145,0.03225806
 21660,-71.08649,42.30335,0.03225806
 21660,-71.086295,42.303417,0.03225806
 21660,-71.086167,42.303438,0.03225806
 21660,-71.086037,42.303444,0.03225806
 21660,-71.085921,42.303458,0.03225806
 21660,-71.08582,42.303486,0.03225806
 21660,-71.0856,42.30359,0.03225806
 21660,-71.085482,42.303637,0.03225806
 21660,-71.085411,42.303677,0.03225806
 21660,-71.085374,42.303711,0.03225806
 21660,-71.085353,42.303757,0.03225806
 21660,-71.085352,42.303827,0.03225806
 21660,-71.085339,42.303991,0.03225806
 21660,-71.085308,42.304213,0.03225806
 21660,-71.085272,42.30471,0.03225806
 21660,-71.085288,42.304787,0.03225806
 21660,-71.085341,42.304951,0.03225806
 21660,-71.085377,42.305041,0.03225806
 21660,-71.085418,42.3051,0.03225806
 21660,-71.08562,42.305283,0.03225806
 21660,-71.085814,42.305432,0.03225806
 21660,-71.085979,42.305534,0.03225806
 21660,-71.086231,42.305674,0.03225806
 21660,-71.086413,42.305786,0.03225806
 21660,-71.08659,42.305882,0.03225806
 21660,-71.086752,42.305904,0.03225806
 21660,-71.087009,42.305933,0.03225806
 21660,-71.087182,42.305971,0.03225806
 21660,-71.08729,42.305986,0.03225806
 21660,-71.087405,42.306007,0.03225806
 21660,-71.087417,42.306102,0.03225806
 21660,-71.087432,42.30616,0.03225806
 21660,-71.087496,42.306276,0.03225806
 21660,-71.087574,42.30633,0.03225806
 21660,-71.087657,42.306379,0.03225806
 21660,-71.087769,42.306432,0.03225806
 21660,-71.087969,42.306571,0.03225806
 21660,-71.088109,42.306674,0.03225806
 21660,-71.088208,42.306737,0.03225806
 21660,-71.088269,42.306758,0.03225806
 21660,-71.088304,42.30677,0.03225806
 21660,-71.088476,42.306814,0.03225806
 21660,-71.088693,42.306894,0.03225806
 21660,-71.088768,42.306914,0.03225806
 21660,-71.088857,42.306926,0.03225806
 21660,-71.089113,42.306931,0.03225806
 21660,-71.08916,42.306939,0.03225806
 21660,-71.089226,42.306985,0.03225806
 21660,-71.089285,42.307035,0.03225806
 21660,-71.089387,42.30709,0.03225806
 21660,-71.089548,42.307196,0.03225806
 21660,-71.089603,42.307239,0.03225806
 21660,-71.089727,42.307404,0.03225806
 21660,-71.089771,42.307453,0.03225806
 21660,-71.08982,42.307482,0.03225806
 21660,-71.089875,42.307504,0.03225806
 21660,-71.08994,42.307516,0.03225806
 21660,-71.090016,42.307518,0.03225806
 21660,-71.090173,42.307486,0.03225806
 21660,-71.090307,42.30748,0.03225806
 21660,-71.090361,42.30749,0.03225806
 21660,-71.090403,42.307513,0.03225806
 21660,-71.090455,42.307535,0.03225806
 21660,-71.090502,42.307543,0.03225806
 21660,-71.090549,42.307529,0.03225806
 21660,-71.090604,42.307496,0.03225806
 21660,-71.09073,42.307353,0.03225806
 21660,-71.090833,42.30728,0.03225806
 21660,-71.091171,42.307087,0.03225806
 21660,-71.091531,42.307409,0.03225806
 21660,-71.091571,42.307422,0.03225806
 21660,-71.091636,42.307422,0.03225806
 21660,-71.091872,42.307696,0.03225806
 21820,-71.003534,42.392693,1.14285714
 21820,-71.002303,42.392384,1.14285714
 21820,-71.000385,42.39157,1.14285714
 21820,-70.999641,42.391198,1.14285714
 21820,-70.998723,42.390881,1.14285714
 21820,-70.998641,42.390831,1.14285714
 21820,-70.99836,42.390443,1.14285714
 21820,-70.998294,42.390351,1.14285714
 21820,-70.998233,42.390266,1.14285714
 21820,-70.998302,42.390178,1.14285714
 21820,-70.998579,42.389907,1.14285714
 21820,-70.998811,42.389739,1.14285714
 21820,-70.998794,42.389784,1.14285714
 21820,-70.998797,42.389929,1.14285714
 21820,-70.998844,42.390126,1.14285714
 21820,-70.998932,42.390249,1.14285714
 21820,-70.999018,42.390337,1.14285714
 21820,-70.999059,42.390379,1.14285714
 21820,-70.999295,42.390525,1.14285714
 21820,-71.001164,42.391381,1.14285714
 21820,-71.002468,42.391969,1.14285714
 21820,-71.002867,42.39216,1.14285714
 21820,-71.003389,42.392379,1.14285714
 21820,-71.003646,42.39247,1.14285714
 21820,-71.003534,42.392693,1.14285714
 21942,-71.064123,42.361234,8
 21942,-71.063755,42.361241,8
 21942,-71.063687,42.360805,8
 21942,-71.063584,42.360026,8
 21942,-71.063576,42.359965,8
 21942,-71.063544,42.359431,8
 21942,-71.063909,42.359404,8
 21942,-71.064123,42.361234,8
 22010,-71.114866,42.286989,2.66666667
 22010,-71.114329,42.287357,2.66666667
 22010,-71.114304,42.287498,2.66666667
 22010,-71.11426,42.28757,2.66666667
 22010,-71.114083,42.287744,2.66666667
 22010,-71.113512,42.288285,2.66666667
 22010,-71.113678,42.288391,2.66666667
 22010,-71.113736,42.288453,2.66666667
 22010,-71.11377,42.288522,2.66666667
 22010,-71.113812,42.288727,2.66666667
 22010,-71.113543,42.288748,2.66666667
 22010,-71.113246,42.288773,2.66666667
 22010,-71.113169,42.288792,2.66666667
 22010,-71.113113,42.288849,2.66666667
 22010,-71.11244,42.288547,2.66666667
 22010,-71.112317,42.288498,2.66666667
 22010,-71.112543,42.288298,2.66666667
 22010,-71.11307,42.28779,2.66666667
 22010,-71.113335,42.287535,2.66666667
 22010,-71.113995,42.286932,2.66666667
 22010,-71.114137,42.286791,2.66666667
 22010,-71.114167,42.286735,2.66666667
 22010,-71.114167,42.286692,2.66666667
 22010,-71.114038,42.286479,2.66666667
 22010,-71.114621,42.286475,2.66666667
 22010,-71.114869,42.286471,2.66666667
 22010,-71.114866,42.286989,2.66666667
 22073,-71.06727,42.366455,0.28571429
 22073,-71.06683,42.366447,0.28571429
 22073,-71.06648,42.366396,0.28571429
 22073,-71.066036,42.366276,0.28571429
 22073,-71.06556,42.366132,0.28571429
 22073,-71.065492,42.366154,0.28571429
 22073,-71.065326,42.366213,0.28571429
 22073,-71.065433,42.366139,0.28571429
 22073,-71.065238,42.366062,0.28571429
 22073,-71.06518,42.366026,0.28571429
 22073,-71.064678,42.365515,0.28571429
 22073,-71.064806,42.365596,0.28571429
 22073,-71.065248,42.365754,0.28571429
 22073,-71.066172,42.365997,0.28571429
 22073,-71.066754,42.366124,0.28571429
 22073,-71.067113,42.366196,0.28571429
 22073,-71.067057,42.366274,0.28571429
 22073,-71.06727,42.366455,0.28571429
 22087,-71.070513,42.351881,1
 22087,-71.06918,42.352168,1
 22087,-71.068938,42.351596,1
 22087,-71.069713,42.351435,1
 22087,-71.069885,42.351381,1
 22087,-71.070014,42.351317,1
 22087,-71.070205,42.351177,1
 22087,-71.07029,42.351063,1
 22087,-71.070455,42.351417,1
 22087,-71.070655,42.351854,1
 22087,-71.070513,42.351881,1
 22122,-71.168816,42.282653,0.1
 22122,-71.168374,42.282923,0.1
 22122,-71.16752,42.282231,0.1
 22122,-71.166178,42.281086,0.1
 22122,-71.165707,42.280697,0.1
 22122,-71.164833,42.279958,0.1
 22122,-71.164027,42.279307,0.1
 22122,-71.163924,42.279322,0.1
 22122,-71.163559,42.279515,0.1
 22122,-71.163252,42.279725,0.1
 22122,-71.163001,42.279917,0.1
 22122,-71.162478,42.280237,0.1
 22122,-71.16196,42.279818,0.1
 22122,-71.161901,42.279768,0.1
 22122,-71.162127,42.279637,0.1
 22122,-71.162438,42.279487,0.1
 22122,-71.162958,42.279289,0.1
 22122,-71.163369,42.279176,0.1
 22122,-71.163859,42.279078,0.1
 22122,-71.164266,42.27904,0.1
 22122,-71.16463,42.279026,0.1
 22122,-71.164734,42.279023,0.1
 22122,-71.165224,42.279059,0.1
 22122,-71.166051,42.279156,0.1
 22122,-71.166344,42.279186,0.1
 22122,-71.166677,42.280376,0.1
 22122,-71.167129,42.280909,0.1
 22122,-71.167401,42.281214,0.1
 22122,-71.167715,42.281543,0.1
 22122,-71.167906,42.281723,0.1
 22122,-71.168159,42.281943,0.1
 22122,-71.168319,42.282067,0.1
 22122,-71.168644,42.282318,0.1
 22122,-71.168859,42.282625,0.1
 22122,-71.168816,42.282653,0.1
 22205,-71.054092,42.31782,0.33333333
 22205,-71.054006,42.318086,0.33333333
 22205,-71.053923,42.318473,0.33333333
 22205,-71.053869,42.318864,0.33333333
 22205,-71.053854,42.318942,0.33333333
 22205,-71.053648,42.318947,0.33333333
 22205,-71.053512,42.318958,0.33333333
 22205,-71.053385,42.318988,0.33333333
 22205,-71.053173,42.319071,0.33333333
 22205,-71.053256,42.318031,0.33333333
 22205,-71.053288,42.317487,0.33333333
 22205,-71.053324,42.317107,0.33333333
 22205,-71.053357,42.316973,0.33333333
 22205,-71.053937,42.317055,0.33333333
 22205,-71.05433,42.31712,0.33333333
 22205,-71.054092,42.31782,0.33333333
 22406,-71.041432,42.288734,0.5
 22406,-71.041169,42.291634,0.5
 22406,-71.040507,42.291598,0.5
 22406,-71.040799,42.288662,0.5
 22406,-71.041401,42.288703,0.5
 22406,-71.041432,42.288734,0.5
 22890,-71.058106,42.299304,3.5
 22890,-71.057664,42.299477,3.5
 22890,-71.057271,42.299646,3.5
 22890,-71.056587,42.299917,3.5
 22890,-71.056194,42.300082,3.5
 22890,-71.056091,42.299888,3.5
 22890,-71.055798,42.299298,3.5
 22890,-71.05657,42.299086,3.5
 22890,-71.057049,42.298954,3.5
 22890,-71.057254,42.298868,3.5
 22890,-71.057466,42.298759,3.5
 22890,-71.057716,42.298993,3.5
 22890,-71.058106,42.299304,3.5
 23137,-71.061627,42.372039,0.22222222
 23137,-71.061175,42.372663,0.22222222
 23137,-71.061152,42.372694,0.22222222
 23137,-71.060968,42.372997,0.22222222
 23137,-71.060919,42.372917,0.22222222
 23137,-71.060784,42.372701,0.22222222
 23137,-71.060664,42.372517,0.22222222
 23137,-71.060572,42.372373,0.22222222
